simu_idx,session_idx,Kp,Ki,Kd,lamda
0,0,0.1549120200288668,0.16286899080178385,-0.05011737219781823,0.9895076587151683
0,1,0.14949308955554585,0.16518242882476217,-0.04720297442361475,0.9893997535888508
0,2,0.14626722976001608,0.16447305559348674,-0.04565254620485452,0.9894777470209273
0,3,0.13165312979515673,0.15308405582755588,-0.041201238771790744,0.9893407847908855
0,4,0.143510513794268,0.16200323286425813,-0.0446775745999495,0.9891263743585232
0,5,0.15465766160518277,0.16203318349692875,-0.04969029219951182,0.9897040465402909
0,6,0.15015157632044834,0.16060797248784456,-0.048398802017799974,0.9894191770878662
0,7,0.1491843992469907,0.1622489024451044,-0.04731973799076615,0.9894575768697267
0,8,0.1576299300730691,0.16278593154136006,-0.051226987021958575,0.9894070835363699
0,9,0.15448224154075196,0.16440702578569946,-0.04986132851352171,0.9894658674379163
1,0,0.20170287110252627,0.8400289058351466,0.026521931142855202,0.9386737432597847
1,1,0.2127125266639812,0.82325423883997,0.021588352262297928,0.9396826314390616
1,2,0.20022488464004912,0.8149989984118402,0.023272469160448863,0.9366857421631116
1,3,0.17667196992331427,0.7987715177883278,0.02826844703224284,0.9342345913425534
1,4,0.19565017890787548,0.8289476919726653,0.025563745768857584,0.9374863576368919
1,5,0.18166074499733276,0.8336771120248639,0.02752159837577794,0.9352762463858676
1,6,0.20193615270118848,0.8488724262271258,0.027320267819885228,0.9373955878331092
1,7,0.19566860517804657,0.8455660453775032,0.02742373770235588,0.9369482430664456
1,8,0.19468902763952145,0.8520145970552503,0.02883873128049022,0.9368593004215611
1,9,0.19331607088244665,0.8441482764456493,0.03140118229177154,0.9374132814878973
2,0,0.2287798945959061,0.9999999969378457,0.036701139528142586,0.9365190150868824
2,1,0.3024474026388487,0.999999999974657,0.002715119526803526,0.9380971036372946
2,2,0.2330240854018453,0.9870596370275599,0.03648063553597595,0.9370936563041283
2,3,0.22050227176745674,0.9999980399045628,0.04304836405107105,0.9375334438495122
2,4,0.19959523623122694,0.9999999999803506,0.049490099690416005,0.9335222742072592
2,5,0.2635532872967937,0.9999961899732362,0.024723423537973292,0.9345709477574138
2,6,0.218646325629923,0.9950908511773812,0.04467691736071075,0.938719989833921
2,7,0.23557456583472589,0.9706447661763353,0.02964976686932774,0.9383936004950953
2,8,0.24202075982701943,0.9999406659854444,0.03278213271408898,0.936321792716927
2,9,0.22912327472901944,0.999929897245814,0.03874423518309341,0.9355099192807919
3,0,0.16846900971903483,0.6698441496642965,0.012034481986840017,0.9472967385122881
3,1,0.16900800453199008,0.6456340406609978,0.007776689887453804,0.948362291193101
3,2,0.17547347854001175,0.6277164383599875,0.006620817773131611,0.9517108188365153
3,3,0.1752589164887341,0.6378879167037322,0.007408762448815059,0.9493953924882901
3,4,0.1533198119240558,0.6275860547367211,0.012530340997429905,0.9456380233517178
3,5,0.16726938113231157,0.6536077543263373,0.008259726332790132,0.9475500566566716
3,6,0.16840566225016312,0.6599249346561114,0.011843022763348737,0.9474901441951391
3,7,0.15886573763967554,0.6571854855676486,0.014042089651053389,0.9472362526893764
3,8,0.1648469523942487,0.6617269707304407,0.014678048405486277,0.9471125571435872
3,9,0.17612567053428319,0.6524890867937281,0.008683801661263217,0.9501971254111892
4,0,0.14825181015904898,0.15506987494829075,-0.049598188065071006,0.989316390610932
4,1,0.1527870522051051,0.15564689284596636,-0.05185415705738939,0.9894030534687
4,2,0.1392365759824274,0.1569364047887893,-0.045202801888725136,0.9892035432879486
4,3,0.15666299590860178,0.15354460875691858,-0.054353592447827684,0.9896802718347122
4,4,0.1406070586478334,0.15106200644357964,-0.04643062928525831,0.9895658583254935
4,5,0.14916035152023768,0.15320108032614005,-0.04989595737035142,0.9897313237938011
4,6,0.14213512559002014,0.1594555455818138,-0.04542645336945099,0.9891674572846144
4,7,0.14485945108716175,0.15547323061565668,-0.047732453215985855,0.9892291392019518
4,8,0.14277662397482072,0.1549359501190172,-0.046588920959656964,0.9894187893563529
4,9,0.1364171395002182,0.14926427592186936,-0.044520122232958495,0.9895866580054984
5,0,0.595243429496994,0.9999634600939871,-0.1175053652389715,0.9221936991948491
5,1,0.5735808192928867,0.9999556087987701,-0.10460812584341558,0.929088933613707
5,2,0.49069764648410796,0.9999999999999876,-0.05870610798722091,0.9244965664831905
5,3,0.6259577609387004,0.9999999999992626,-0.13993490997502,0.9266379835223533
5,4,0.8592579937977756,0.9999999999998349,-0.3164219830042002,0.9307811388711338
5,5,0.678403123889,0.9999999999124758,-0.15655910004738915,0.9313784032694165
5,6,0.6952384690638226,0.9999999769937713,-0.20713312874304166,0.9293826111950659
5,7,0.6477680075018176,0.999962658350986,-0.1338798459554141,0.928919122743185
5,8,0.5625521473354888,0.9999995517245198,-0.10655713880241977,0.9267178113722254
5,9,0.7584966807052991,0.9999999999999749,-0.20420687767699242,0.9293039233487947
6,0,-0.06500653673047029,0.9999394495847703,0.2685139206991308,0.9292112419094293
6,1,0.24768778303497974,0.9159527339202179,0.019128503450048216,0.9376084735389149
6,2,0.21341285893011339,0.9921502627247303,0.034089254836040465,0.9278047336953645
6,3,0.22009299903651033,0.9851066179121849,0.03245712969740051,0.9316519761800148
6,4,0.21978946359061308,0.9636261705139442,0.025006787599583854,0.9305477338100769
6,5,0.2453762570607949,0.9551194579785116,0.020460868305171277,0.9345151958608776
6,6,0.2235297258068608,0.9532926442772497,0.029443997930806903,0.9334875231214582
6,7,0.23567850075040303,0.9444396079479925,0.022859231654182077,0.9325357058134776
6,8,-0.23797061418388205,0.9999898478969126,0.2807990414264001,0.9257804305373392
6,9,0.21434617884277912,0.9642215743251891,0.029842438851514247,0.9290430490446797
7,0,0.33301313011709477,0.9983933506115754,-0.0006271561164115881,0.9415814486734715
7,1,0.40314444685056516,0.9999999998965177,-0.03899902014269269,0.9427140969872384
7,2,0.34008938002555483,0.9999999999999778,-0.0013979203093995374,0.9389014654314385
7,3,0.38185668738406053,0.9999881640684279,-0.022570512244966933,0.9400337916684529
7,4,0.2852584807602083,0.9999362232552341,0.008668924472499288,0.927520565850814
7,5,0.3708939384821753,0.9999373245510953,-0.013834992222556654,0.9436418550981882
7,6,0.38738517743645584,0.9999999999999982,-0.02415001132491843,0.9418498003392936
7,7,0.3264319544560503,0.9999983573365844,0.0010228591344112151,0.9429392472077328
7,8,0.34423152792183975,0.999995823992603,-0.009745698759365876,0.9408754076035996
7,9,0.40052283701631536,0.999992947842604,-0.02311254835835066,0.9451242453013632
8,0,0.1987800715304131,0.3250502345210513,-0.04767778663196664,0.9798390017376409
8,1,0.19093273045602135,0.3217288855167516,-0.044060277497321096,0.9798140791857601
8,2,0.20151449358455237,0.3166167857224521,-0.04878826311556531,0.9805346835427815
8,3,0.1969304637105512,0.3098020082008592,-0.048651028412160124,0.9807610674206942
8,4,0.20294098417239415,0.3147380592998799,-0.04980101298345044,0.9808751130866175
8,5,0.17631916505783501,0.316236978901341,-0.038541440883867566,0.9781727341090651
8,6,0.1916149262215003,0.32043500447017786,-0.044197904594292146,0.9798162367253047
8,7,0.19796955046909087,0.3184267884539599,-0.047988653371793075,0.9805482761290767
8,8,0.18678146003629997,0.3134106543658639,-0.042858969453244126,0.9798386169550521
8,9,0.1816144619329389,0.3222263550452936,-0.040787461058573095,0.9788677452981823
9,0,0.692522924115669,0.9999999999999518,-0.1596946050357098,0.9226508522277964
9,1,0.7134588788152867,0.9999637950104087,-0.14293891483759527,0.933328109965025
9,2,0.654712150044669,0.9999580158482986,-0.13005089892438843,0.9304345184366902
9,3,0.8495397691637185,0.9999998975651461,-0.2761600404380492,0.9292478480024432
9,4,0.7566872091976672,0.9999999982841413,-0.2121841080997168,0.9288241613948937
9,5,0.7145937580426228,0.9999658456992462,-0.1474608656544351,0.9322668691774908
9,6,0.6551467229751449,0.9999999999999379,-0.12142033504482855,0.9322386479091912
9,7,0.6889978843085696,0.9999997551715628,-0.14613437542968533,0.928453917971633
9,8,0.7638314553295762,0.9999999999999881,-0.173375914779017,0.934356047876076
9,9,0.7383615782979083,0.9999999999999621,-0.16955756235432629,0.9318649108929455
10,0,0.7411753861144824,0.9999999999957243,-0.15905489920292645,0.9359330664931956
10,1,0.7756502835438118,0.9999360054992437,-0.17534908579281983,0.9343867472745868
10,2,0.6915526965849278,0.9999664389367825,-0.14293837810672605,0.933382824856994
10,3,0.7221536263672271,0.999910957074162,-0.15865411444466557,0.9338337755555739
10,4,0.9239456727341766,0.9999999969815491,-0.3022841443890512,0.9373445570507091
10,5,0.6824705022732847,0.9999890196031354,-0.1354609953824291,0.9354509601826442
10,6,0.6685500101323245,0.9999999897164968,-0.1313544275935464,0.9432870182390805
10,7,0.6042636900190264,0.9999999990898741,-0.08758785340569804,0.9295620041922341
10,8,0.7117061173827701,0.9999577107929782,-0.16416339945368813,0.9292251758283184
10,9,0.6672298041659086,0.999934512805493,-0.14389781320144937,0.9289462998658568
11,0,0.1562807070161055,0.27201332844555676,-0.035899949189364545,0.9808842756955407
11,1,0.14815347914368807,0.2681446666456615,-0.03206688402767886,0.9810076592655524
11,2,0.14534823642713607,0.2676246124807233,-0.031065913666377686,0.9808582438545722
11,3,0.15316239186609973,0.2683167844380633,-0.03416715089567837,0.9810674749499837
11,4,0.14974012933488998,0.259811673200003,-0.03342678881990947,0.9816630058851783
11,5,0.14501674850447685,0.2750918786210662,-0.030272717222231807,0.9795608686166071
11,6,0.15299718562346076,0.27373433725785046,-0.03389307049420997,0.9805287473755478
11,7,0.15169027489523215,0.27478566278985234,-0.03316545774985646,0.980385662265208
11,8,0.16091795650803056,0.27090591444173867,-0.03809586351342277,0.9809093831435668
11,9,0.14186326844913189,0.2726976146929907,-0.028722442013429567,0.9803234174685591
12,0,0.26802648816679664,0.9423661099920808,0.013115255869623876,0.941652739228604
12,1,0.2566932852487707,0.930468965906371,0.019606519987232646,0.9406892456301499
12,2,0.27498885174324894,0.9233879889381,0.011159916754480349,0.9427596113835787
12,3,0.26502739139486203,0.9171964981997109,0.007726721237033302,0.9396365207776757
12,4,0.2685516870740826,0.9275596776711571,0.00577126185443295,0.9376190580444279
12,5,0.25640648644141656,0.9543657436131376,0.022624039696692005,0.9409651561118489
12,6,0.25326256292544064,0.9428614508752683,0.01956816625618337,0.9394724566231301
12,7,0.27534933849707544,0.916549750741476,0.012059360574735868,0.9440219399578834
12,8,0.2744310621430111,0.9406173063621407,0.012515067839430237,0.9414906402120271
12,9,0.21619242652216766,0.9165834625591037,0.025399476998261835,0.9299143979422613
13,0,0.16493619687177202,0.6143151591348539,0.004983139811429277,0.9464679432541393
13,1,0.1649951362234462,0.6133253355444613,0.004270601017299889,0.9464882977032795
13,2,0.1571290506482645,0.6306126139229352,0.009391485867227645,0.9443320033542092
13,3,0.15318597994334462,0.6300886676311128,0.008868955007006232,0.9437189757644133
13,4,0.16796382815539174,0.630858510723933,0.0033931678532172797,0.9453916588899663
13,5,0.17130963600869495,0.6018091899581818,0.0013549743062575377,0.9486787348621087
13,6,0.17203168725187867,0.6260103690953093,0.00306928579325319,0.9471317441321291
13,7,0.15544446088813318,0.62779781762113,0.006589984087522898,0.9421258940303172
13,8,0.1646461771312772,0.6349764649896572,0.005104887417314371,0.9447961820260666
13,9,0.15605117730477938,0.6137813439944495,0.008440505807381102,0.9453240672872697
14,0,0.23740649639570757,0.9152435139220473,0.03185733510665684,0.9449123076689542
14,1,0.21203842848052448,0.9314195455633493,0.03791086135547012,0.9403180088769866
14,2,0.2194604683297442,0.943555851688163,0.040613477467784806,0.9430485696642704
14,3,0.23040133146356387,0.9070789265621407,0.027579549298953548,0.9430975531834925
14,4,0.1857932324085805,0.895090004338653,0.04302240616559113,0.9402124225684455
14,5,0.2049357624907237,0.8983787948390027,0.036387908291724315,0.9419798129348829
14,6,0.23579458063009667,0.8923200803172716,0.023417345088339873,0.9451784467962622
14,7,0.21314320210624796,0.8705254312211944,0.031583051334824065,0.941933429580696
14,8,0.24357425614710257,0.9239742107062541,0.02542950966938773,0.944043906468316
14,9,0.2212155032017195,0.9097819632699817,0.034884146252020215,0.9424290848215887
15,0,0.15068436551223988,0.3142234689101254,-0.027859680223007423,0.9759369521826204
15,1,0.1629326018278407,0.30369899603212763,-0.034016785730171556,0.9771665708210124
15,2,0.1519711987370866,0.3003065033118357,-0.029594518879400657,0.9768595546225197
15,3,0.1487599211846965,0.3055139291863865,-0.027574803421823852,0.9754490319014828
15,4,0.15627237794818538,0.3060206537026402,-0.030826916840196658,0.9766728059840422
15,5,0.14917156307891868,0.3053302441252222,-0.027986531931364092,0.976026327566113
15,6,0.15399713014611469,0.30635764594980747,-0.02974884300391655,0.9765278212101288
15,7,0.15537117143872514,0.3036238996839183,-0.03040012844840695,0.9766872345727263
15,8,0.1515090524732973,0.2935424541443764,-0.030010716847742196,0.9763699518226318
15,9,0.15528931035086913,0.3053373065982797,-0.02961599528166658,0.9765216681364828
16,0,0.16696825677408111,0.4579371560811446,-0.01405536003739415,0.963306149586706
16,1,0.1836475429394001,0.4559940734514103,-0.0195609785037122,0.9649687737932034
16,2,0.1770201439312607,0.45852772147185844,-0.017081748519758005,0.9643314255623575
16,3,0.1778932303373566,0.4553154649658662,-0.018395956672314886,0.9645993680143913
16,4,0.1795879075819789,0.447371938746419,-0.019343840191596472,0.965063980901747
16,5,0.16834025230225,0.46096823671357223,-0.01467857552202543,0.963287236677047
16,6,0.18421788860856655,0.45788537257450945,-0.020904544378044027,0.9654608977641905
16,7,0.16916685011915614,0.4576850102056403,-0.014436128230440371,0.9636122432413204
16,8,0.1865080168910887,0.46285956567660824,-0.02246784470971344,0.9641068655988086
16,9,0.1784466654680197,0.4586125981885043,-0.01780013846154066,0.9650856984813176
17,0,0.6869112248756628,0.9999340165079602,-0.13713744567378564,0.9258924438781234
17,1,0.6681610706806519,0.9999999994763316,-0.14100413463723147,0.9256022218770016
17,2,0.6438009603721669,0.9999386218382222,-0.1223671407735623,0.919434340712336
17,3,0.7350558155351957,0.9999999999682911,-0.16025760308091896,0.9287713281206297
17,4,0.95932359597531,0.9999999659130946,-0.27630035399497666,0.9294311988006885
17,5,0.6858103648418689,0.999999999996446,-0.13599606412362278,0.9270651013306623
17,6,0.6737532747970241,0.9999628627249216,-0.1261544639900611,0.9301601007935807
17,7,0.6670775152370153,0.9999377690095845,-0.12591877143017233,0.9257739080897985
17,8,0.690870608446052,0.9999653866925895,-0.13870220539431413,0.9280030195639514
17,9,0.630362663612347,0.9999999999936311,-0.11182607342732953,0.9231447080638109
18,0,0.8756072742173283,0.9999447027430525,-0.21574713866977463,0.9278785080272307
18,1,0.9057253662594371,0.999999999206585,-0.20328304332931046,0.933026328279969
18,2,0.8987507885090047,0.9999416104299946,-0.21559861682545162,0.9343072554467029
18,3,0.9645489528101184,0.9999403080760749,-0.2611226226893503,0.9339913219349295
18,4,0.8901595073639211,0.9999436859054732,-0.21358199621918014,0.9329236927678691
18,5,0.8786459053406616,0.9999448908056224,-0.20880296548288946,0.9319360421760817
18,6,0.8983765039920462,0.999958236898189,-0.21784990083921965,0.9227342065691689
18,7,0.999999998504644,0.9999796323377399,-0.28861433718640533,0.9300141102466338
18,8,0.937485564473179,0.9999999904398436,-0.233222645137069,0.9334992452138122
18,9,0.7101936291086054,0.9999999999999833,-0.1203778561020805,0.9321460199037238
19,0,0.9891870114186658,0.9999999999998662,-0.22524887877010277,0.9396299266389723
19,1,0.9999999999853494,0.9999411189037799,-0.22631252414290684,0.9379844141885196
19,2,0.6101866487040466,0.9999372044287143,0.059757434654777744,0.9375715100861903
19,3,0.9999999999997083,0.9999641593106198,-0.23074854128336922,0.9401148393454222
19,4,0.999999999512922,0.9999360466290386,-0.2301925141451772,0.9374675625106108
19,5,0.9909648544061453,0.9999539915592408,-0.23548011535802255,0.9364567176069729
19,6,0.999999999999885,0.9999621570433559,-0.22939333805302423,0.9409289055283202
19,7,0.6144367022014774,0.9999407316566846,0.10672384162508607,0.9329876357547812
19,8,0.9853452467941279,0.9999607750481028,-0.23284042280808298,0.9365219804772414
19,9,0.9999516436162978,0.9999999995320472,-0.22415941060461694,0.9366697488358615
20,0,0.9037739847943074,0.9999999989707629,-0.3122395698586099,0.9345261801169965
20,1,0.716273100910164,0.9999999999995934,-0.1577669551471205,0.9314919067399938
20,2,0.6759170071355841,0.9999641468767214,-0.13488502664120422,0.9339773587431344
20,3,0.730579042367577,0.9999663629199103,-0.15844426125351072,0.9344978901425905
20,4,0.7269214831533573,0.9999999999828055,-0.16643114697234143,0.9264739684856625
20,5,0.723623131509882,0.9999335714898279,-0.1540557007522563,0.933371492276685
20,6,0.8060997784131336,0.9999989113991639,-0.23704559212207038,0.9329971596412483
20,7,0.7244820655722957,0.9999924300183622,-0.1603591137181649,0.9328109979539124
20,8,0.17879394623024303,0.9999377935086396,0.3195979486591301,0.9321316683561456
20,9,0.7024271685533443,0.9999623042773169,-0.14230987835162667,0.9367467220378278
21,0,0.15722098351365327,0.47080032462874144,-0.007720410383170828,0.9646258802332868
21,1,0.15348651674897046,0.4705259696399165,-0.004960343072654067,0.9650524223833967
21,2,0.15748734860373448,0.46701839992054606,-0.006787529492007718,0.965757734800787
21,3,0.15893699211817658,0.47006513194894695,-0.0069899076470284404,0.965833993737537
21,4,0.1527464165311612,0.47911344763188624,-0.004841446183274187,0.9653453174081404
21,5,0.14243806913287796,0.4713430526731276,-0.004066091496769897,0.9623228409063757
21,6,0.1625604340581161,0.48258545948065695,-0.008277218388740997,0.965074143901378
21,7,0.15851509379320297,0.4863040173751596,-0.006902209602255818,0.9648070588134776
21,8,0.1613867055733387,0.47415072279752546,-0.007729514480375139,0.9657624851399612
21,9,0.15042935731378324,0.48226614460307593,-0.002868292315851086,0.9654022710848318
22,0,0.9572290054099937,0.9999682348216735,-0.25026749075279986,0.9420045664379209
22,1,0.9631415392556967,0.9999378491806155,-0.23735837035567764,0.939946357115942
22,2,0.9999999999979747,0.9999389391240786,-0.26589304987440177,0.9360182824947715
22,3,0.9999516206358016,0.9999508326520199,-0.23617568333027086,0.9417063577654564
22,4,0.9674456460334746,0.9999400780703843,-0.24465774869195286,0.9372384394313287
22,5,0.9999516206356187,0.9999397696435633,-0.25659824251682734,0.9407986965582601
22,6,0.9933972045667151,0.9999402300529701,-0.24973936478210373,0.9383637903157319
22,7,0.9999999988125943,0.9788162926879287,-0.24743930770648284,0.9440997279607438
22,8,0.9999992564468445,0.9999485106059652,-0.2503716018862738,0.9347897673804659
22,9,0.9697750470487249,0.9999492487100059,-0.23948626423220643,0.9355379858521307
23,0,0.12886555173030964,0.16696855326470667,-0.037672050929186233,0.9879270791154682
23,1,0.1251103652011562,0.161451268983252,-0.03638916935728085,0.9883083954398998
23,2,0.12618231205273606,0.16526452821389098,-0.03699207493903369,0.9876105007189068
23,3,0.13493914743494778,0.16769621533217313,-0.04071854867812141,0.987762888707078
23,4,0.13327875092271457,0.16900023299544037,-0.03970513087471887,0.9877399365119991
23,5,0.129194244582965,0.16884263056001925,-0.03756700413198796,0.9872781098484525
23,6,0.12784772271139108,0.17083877725283445,-0.036805763932975855,0.9875628775275922
23,7,0.12607252990721182,0.1690511666384107,-0.035926697269466776,0.9878098802667314
23,8,0.12846347174638253,0.16678287953829748,-0.03741606761809892,0.9877213788261574
23,9,0.1332232556573201,0.16877579215962513,-0.03957357220550431,0.987790074543341
24,0,0.17498598615167466,0.08870505703203413,-0.071944555511924,0.9947359290609568
24,1,0.16487913776888152,0.09043258995622881,-0.06650822833516626,0.994483337130324
24,2,0.17360816294672388,0.08892285446393847,-0.0707165475281476,0.9946245512848035
24,3,0.17814453219133708,0.08881379588853812,-0.07346534656787179,0.9948326175919455
24,4,0.1565563287894657,0.08793350157446726,-0.06291934846526334,0.9943197787520075
24,5,0.1580890743079721,0.08662726798969927,-0.0634079286133009,0.9946695844700997
24,6,0.16700039385157192,0.09003957965448692,-0.06769850259043105,0.9944260830222568
24,7,0.1667181048497102,0.09027663721049575,-0.06742101144432891,0.9944110135505431
24,8,0.15222782802885204,0.087559215503336,-0.06077796439035845,0.9945389254805487
24,9,0.17006597685795527,0.08984861657569436,-0.0692972657485914,0.9944851677391522
25,0,0.16776168532891297,0.40031230648617794,-0.020597216533460815,0.968796403380583
